SEARCH_ID,TWEET_TEXT,KEYWORDS,CREATION_DATE
32,"@MIO_6 yes....for granted  ",Licious,2016-10-02
32,"RT @GorgeousDiior: when she’s actually ugly and calls herself ugly on the timeline waiting for someone to tell her she’s not https://t.co/cwPxouHyba",Licious,2016-10-02
32,"RT @QUENikilig: Those people who would love to support Enrique Gil for their upcoming movie,Join the BS of @ENRIQUE_LICIOUS You may also contact @QUENforce",Licious,2016-10-02
32,"Lobe u too https://t.co/izsGA6rR1c",Licious,2016-10-02
32,"RT @NTGoodluck: Never trust a girl who does do make up, she belly like a pepsi always getting shake up",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @RmDizzle13: always remember, people make time for the things that they want",Licious,2016-10-02
32,"RT @domosexuaI: people always giving me a reason to hate people smh",Licious,2016-10-02
32,"RT @CHANBAEKUNION: LOL Baekhyun showed his hidden talent, which is folding his pinky finger and shaking it alone. HAHA king of talents  https://t.co/tpheOlrboT",Licious,2016-10-02
32,"RT @Egle0702: 2PM should totally do ""my own clothes"" concept. How cool would that be? Would definitely make headlines. Beauty in chaos.",Licious,2016-10-02
32,"RT @reghbarrios: Be one of us.   Show your love and support for our 1 and only King of the Gil ❤️ Join us @ENRIQUE_LICIOUS   https://t.co/7jDVLaOTLg",Licious,2016-10-02
32,"RT @Iifepost: *mad af at my boyfriend and not speaking to him*
him: so... want something to eat?
me: https://t.co/YaN84V6cd6",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@RomanMcintyre @PopsicleJokez @Glenndalmen @CurtisMac_10 wtf! Lmao",Licious,2016-10-02
32,"RT @Sadieisonfire: That was a crazy finish #SuperBowlXLIV",Licious,2016-10-02
32,"RT @deedoorknobs: I think I found the funniest video on the internet https://t.co/aQWdDctfrh",Licious,2016-10-02
32,"RT @BotSpotterBot: Brand New! Fav, Follow & Retweet to win a Breaking Bad mouse-licious Push-up Mermaid Twanger - Chester https://t.co/DMalExWRoo",Licious,2016-10-02
32,"@jorge_licious Hi George, I don't think you sent us a DM. Please click on the link below to chat further^KL: https://t.co/9cB6jxiec8",Licious,2016-10-02
32,"Deep House Vibes    | DJ Licious - Calling (Vine by @EDMLEG3ND) https://t.co/lrJzhUt5gT",Licious,2016-10-02
32,"@seanhannity @IngrahamAngle & @THEHermanCain just lied their asses off pumping unscientific polls again as victory. @USATODAY @Variety @AP",Licious,2016-10-02
32,"@AM_Knight_RD You certainly did and it was dee-licious! Thank you so much Cxx",Licious,2016-10-02
32,"@TheFix You're right. In 2012, I watched Romney's ""Self Deportation"" debate comment on a NY-MIA JetBlue flight & knew he lost the election.",Licious,2016-10-02
32,"@EeshaPrabhu @Afi_licious plzzz dont say lyk dis... trust PH... All is Well repeat it.. nthng z gonn happen to our #EkDujeKeVaaste  ❤❤",Licious,2016-10-02
32,"RT @Ebuka: Justina Ejelonu's story in the entire Ebola episode in Nigeria was just too sad. First day on a new job. First patient; Patrick Sawyer.",Licious,2016-10-02
32,"RT @CurtisTyJones: Even if the
prince's kiss
can't replicate
the magic in the
myths, i'd still dig
through the rubble
of death to touch
your hands.
your
lips.",Licious,2016-10-02
32,"@ENRIQUE_LICIOUS @amarelovex @PBBabscbn 
Sana la hat bang LIZQUEN SUPPORT KAY MAYMAY.. 
THANKS A LOT",Licious,2016-10-02
32,"Edkv has a lot of potential, it could do amazing things. Ending it doesn't make any sense and its so unfair @SonyTV @001Danish 
#DontEndEDKV",Licious,2016-10-02
32,"@SOKO_licious sorry it's part of my culture",Licious,2016-10-02
32,"Lol stop RTing this everyday na https://t.co/MlCXwZDhJE",Licious,2016-10-02
32,"@QStew @cayisfuentes @Morty_licious putting on dry clothes to get them wet to then wait for them to dry simply makes no sense",Licious,2016-10-02
32,"RT @STMary_CYO: ‼️Hey Spartan Nation‼️

SUIT UP

Fan Gear is on our site: 

https://t.co/tvUWwhEve6 https://t.co/4LdIQk71Dw",Licious,2016-10-02
32,"Lmao I love this https://t.co/TR2alG9poJ",Licious,2016-10-02
32,"RT @bitterarab: Hey lets braid each other's hairs after we kill some Palestinian kids! Yay liberal feminism!  https://t.co/1maVbuWCeJ",Licious,2016-10-02
32,"RT @barkeeperfriend: Congrats to @Rainbow_licious @camikey22 & @Mrs_Swann42 for winning the weekly #barkeepersfriend #freecanfriday #giveaway. Check your DM's.",Licious,2016-10-02
32,"RT @ItsKerlen_Nigga: @Vic_a_licious i just got back home im waiting to see if anyone danced with him",Licious,2016-10-02
32,"@EkDujeKeVaaste 3- there's something missing on the left side wall too 
#EkDujeKeVaaste",Licious,2016-10-02
32,"@Orly_licious @BHVT @GayRepublicSwag @tlrd He doesn't have the power to-do that. It's a legal issue and the justices agree on equal rights",Licious,2016-10-02
32,"@Risto_Licious pats his belly and runs",Licious,2016-10-02
32,"Thyroid and Hormone Testing Cause More Harm Than Good https://t.co/FBMgRmkVXN",Licious,2016-10-02
32,"RT @SouthPark: The police investigate Cartman’s mysterious disappearance from #Twitter in an all-new episode titled “The Damned” T… https://t.co/oRDVnhm5MO",Licious,2016-10-02
32,"RT @1ForChampions: ....mordicai.
The key solution to your challenges is known as ESTHER's STRATEGY...see Esther 4:16 #PastorB",Licious,2016-10-02
32,"Time to pack this fatty until 10   ",Licious,2016-10-02
32,"Take a knee and thank the Man",Licious,2016-10-02
32,"The more signs we get the better. Keep Sharing https://t.co/FhJQ9epzTb via @Change",Licious,2016-10-02
32,"RT @FireOFola: 1. I should be pissed right now, but no I won't..     I am actually but I'm trying to get over it. So let me tell you why I am like this ..",Licious,2016-10-02
32,"RT @TheVoiceSyria: He smuggle toys for #Syria's #Children.
The extraordinary story of ordinary man. 
#SyriaHasHeroes 
 https://t.co/IMk8oNT7Gj",Licious,2016-10-02
32,"@Pinki_licious Yeahhhh! iHaff a Second!     ",Licious,2016-10-02
32,"@eLLaRie disregard, I see in the comments   ",Licious,2016-10-02
32,"RT @rj4gui4r: Trump you supported invading Iraq.
""Wrong""
Here's video.
""Wrong""
That's literally footage of you saying that.
""Wrong."" 
#debatenight",Licious,2016-10-02
32,"RT @SoundsOfDiFutur: Deep House Vibes    | DJ Licious - Calling (Vine by @EDMLEG3ND) https://t.co/jGIZTj9RNt",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@Orly_licious @NubianAwakening good luck with the wonderfully designed plan to make the wealthiest people to move their money offshore!",Licious,2016-10-02
32,"RT @ConsolidatedUS: $100 gift card up for grabs. Simply RT #100Days100Ways daily tips to enter contest. DETAILS:https://t.co/WsUOEKlwxZ https://t.co/5ky42wIw13",Licious,2016-10-02
32,"@Afi_licious He has put his heart n soul in this show. He has shone like a diamond. How can they end EDKV #DontEndEDKV      ",Licious,2016-10-02
32,"RT @SharmaMegha21: @shirnaazk @Sweety_Fatema @kavya_ginka @EkDujeKeVaaste @Afi_licious Yehh I feel too bad ki yee show Sony pr telicast hua #DontEndEDKV",Licious,2016-10-02
32,"@LibertyP8riot @gatewaypundit @KellyannePolls @Cernovich No he doesn't! And that's what makes this so great.",Licious,2016-10-02
32,"@licious_amber but I never got a text...?   ",Licious,2016-10-02
32,"#sexy girl @Izzy_Licious showing of her sexy body #streamate https://t.co/ZBh59Qa4d0 https://t.co/71vfQPRe5G",Licious,2016-10-02
32,"Oh my God I've imagined so mamy things that could happen in edkv. Why are they doing this to us  

#DontEndEDKV",Licious,2016-10-02
32,"Tweeting and Facebooking from Hootsuite for Android is owl-licious. #HootDroid https://t.co/up97VuVsZd",Licious,2016-10-02
32,"@BiLLYd_licious I got it because I think it is the 1st Amphibion appearance and I always go for 1st appearances",Licious,2016-10-02
32,"@shelby_licious has her tea order in her bio. She gives me life.",Licious,2016-10-02
32,"Milkshakes and burgers... Mine is the Lindt-o-licious and Helene's is the Belly Dancer... https://t.co/UdkD4AhEe8 https://t.co/PzJLnEcEJR",Licious,2016-10-02
32,"RT @avenger2000es50: SO MEATY AND LICIOUS WOULD LOVE TO SWALLOW EVERY DROP THAT COMES OUT OF HIM ❤       https://t.co/Ns17Nfd4CS",Licious,2016-10-02
32,"@Noelle_licious thank God I've never seen her super upset then. That would be scary",Licious,2016-10-02
32,"Shorts Huma-lupa-licious now available on tap. https://t.co/tehesY9pnw",Licious,2016-10-02
32,"RT @1ForChampions: See psalm 32:7-8 
2. Financial problems..see Numbers 21:15-17, 
3. For healing...see proverb 17:22, Isaiah 12:3 #PastorB",Licious,2016-10-02
32,"oh i totally forgot it was obama and clinton that sent troops in ""#debatenight",Licious,2016-10-02
32,"@ILovemayWard @ENRIQUE_LICIOUS @TATAKLizQuen @LIZQUENfinity MOVIE PO FOR THEM  MAYMAY ANG LEADING LADY NI QUEN  
#PBBQuenThisBeLove",Licious,2016-10-02
32,"Hey, Mike Ditka maybe you don't see all of these problems because, you have a net worth of 30 million dollars.",Licious,2016-10-02
32,"Trump's Transition Team Chairman. See a pattern? https://t.co/w777fHNZu0",Licious,2016-10-02
32,"@EricDegroff lmao thank you",Licious,2016-10-02
32,"@arashi_licious can relate at 5am lol",Licious,2016-10-02
32,"@Orly_licious @seemydeath @GayRepublicSwag @tlrd No, the rioters in Charlotte are dangerous.  Trump's confidants want to restore America.",Licious,2016-10-02
32,"@Afi_licious where did she confirmed??",Licious,2016-10-02
32,"@Dian5 @michaelsavage Your dream came true! Walt Fitzpatrick: Out by Thanksgiving! https://t.co/Cy1GMttgRG… https://t.co/0SPtTjSFIn",Licious,2016-10-02
32,"RT @PrisonPlanet: MSNBC calling the Charlotte riots ""peaceful protests"" is why no one trusts the mainstream media.

FULL VIDEO:… https://t.co/vwIYUr6lYl",Licious,2016-10-02
32,"RT @samueldutyops2: Have you heard ‘DJ Licious - Calling (Radio Edit)’ by SHOMI® on #SoundCloud? #np https://t.co/rU1bxJOn1B #house @djlicious_real :3",Licious,2016-10-02
32,"RT @DylanByers: New @CNN: Donald Trump: 'Lester Holt did a great job' https://t.co/PuEufMRiJ6",Licious,2016-10-02
32,"RT @SoundsOfDiFutur: Deep House Vibes    | DJ Licious - Calling (Vine by @EDMLEG3ND) https://t.co/jGIZTj9RNt",Licious,2016-10-02
32,"@MissLizzyNJ @Orly_licious Hillbots forget that Hillary herself is a sex predator enabler.  ",Licious,2016-10-02
32,"@ImFariaAfrin I'm so done",Licious,2016-10-02
32," It's waffle-licious   
#bananawalnutwaffle #yummydessert #loveforfood https://t.co/kgenCiKx9V",Licious,2016-10-02
32,"The day Doctor Who ends, my enabler frnd is becoming a #DrWho writer for BBC, if it gets cancelled .He is reviving it.  Non negotiable. ",Licious,2016-10-02
32,"@kavya_ginka I know. They're being ridiculous",Licious,2016-10-02
32,"RT @Pinki_licious: Good Music Doesn't have An Expiration Date.",Licious,2016-10-02
32,"@KarLyn_P @BHVT @GayRepublicSwag Exactly, it's a farce and kids like this don't know the history and how hard we fought for rights.",Licious,2016-10-02
32,"RT @chassie34: @amandaa_licious @TheGGForever There it is Amanda            ❤ https://t.co/5HfGvqo6Tj",Licious,2016-10-02
32,"RT @lilianrose727: @ENRIQUE_LICIOUS just so so proud and happy for him. Finally people see the heart behind the swag & other misimpression some had of him.",Licious,2016-10-02
32,"RT @Ghanna_26: Can we at least get a proper Shraman confession and reception? That's all I ask for. Can we get the last 8 episodes to be bomb af?",Licious,2016-10-02
32,"Sometimes you let yourself be loved honey",Licious,2016-10-02
32,"RT @davidfrum: We are 2 Americas. One America lives in the increasingly safe & peaceful world of real life. The other watches cable TV news.",Licious,2016-10-02
32,"Booty-licious   https://t.co/oMNh0Ja6XF",Licious,2016-10-02
32,"RT @BlackRavesh: Suffo is apologizing for Puleng's miskake, yoh! This is what we go through in our relationship when you don't know the truth. #RhythmCity",Licious,2016-10-02
32,"RT @eatBBDs: We've just tapped two hoppy-licious offerings from Sand City in Northport: Mofosaic and Promises! https://t.co/kKhyL6Me7d",Licious,2016-10-02
32,"While the war on #cancer has not been won, there are way you can prevent and even cure cancer with diet. https://t.co/BqJUFFSjrj",Licious,2016-10-02
32,"That's not beauty. That's patience https://t.co/5QXLQmw1W7",Licious,2016-10-02
32,"RT @SanJuanRanch: Enter to win a $200 UltraCruz product gift certificate! Six winners! #Follow us by Sept 30 to enter #RT to share! https://t.co/yruu1b1HPj",Licious,2016-10-02
32,"RT @SperareMarie: Pls vote for Quen @ENRIQUE_LICIOUS    https://t.co/bQNKEKXjAf",Licious,2016-10-02
32,"#NowPlaying Althea Rene  - D-Licious :: Tune In : https://t.co/pgEXTV3oio
 - Buy It https://t.co/Z5ByYQvmin https://t.co/rtMqZNVYFb",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @StryKariSPEEDER: And also #bronies #mlpfim changelings can be licious too thanks @tarastrong ;) @KyleRideout https://t.co/PlVpXlF4H9",Licious,2016-10-02
32,"Good People Still exist... But So Rare.   ",Licious,2016-10-02
32,"RT @1ForChampions: Let's open our bibles to Esther 4:12-16 #PastorB",Licious,2016-10-02
32,"RT @lilianrose727: @ENRIQUE_LICIOUS just so so proud and happy for him. Finally people see the heart behind the swag & other misimpression some had of him.",Licious,2016-10-02
32,"Canada owns this game! #wch2016 #goldmedalgame @ World Cup of Hockey https://t.co/EWJwl2UmzN",Licious,2016-10-02
32,"RT @goldenpolaroid: My parents had a photoshoot for their 21st anniversary lol, they sent me the pics. https://t.co/4pZ2NmPqzV",Licious,2016-10-02
32,"#Health https://t.co/YgezY0qwjq #0548 #workout #Deals Flavia Del Monte's Full Body Licious  Curvalicious Workout S… https://t.co/hxtvpbRSbz",Licious,2016-10-02
32,"A Clever Person solves a Problem. 

A Wise Person avoids it.  - Albert Einstein.",Licious,2016-10-02
32,"RT @ZoomTV: Here's wishing Prem Chopra a very zoom'licious birthday!

RT to wish him now https://t.co/mRuLYgC5UI",Licious,2016-10-02
32,"@KarlaCharinne lol yesss girl love that mindset",Licious,2016-10-02
32,"RT @DannyDTaken: Wonder how wanna get from wanna islands to entertain we in we strip clubs for we currency https://t.co/VvAvnF5PT3",Licious,2016-10-02
32,"RT @justanavywife: .@Orly_licious TIP: Google ""Obama used pseudonym"" & you will find other news agencies picking it up NOW. Start tweeting!  ",Licious,2016-10-02
32,"@Orly_licious @GayRepublicSwag I have always cared about gay rights",Licious,2016-10-02
32,"Sleeping pills..",Licious,2016-10-02
32,"RT @Im_perfect_ion: @GLAM_a_licious Thanks boo ❤️",Licious,2016-10-02
32,"RT @tapiocannot: ""we'll have a small wedding at the space station""
//slaps mystic messenger https://t.co/7TDcw5NFLD",Licious,2016-10-02
32,"@Orly_licious @DailyCaller @brianstelter   The RNC did not purposefully wipe the data from their server to thwart forensic analysis.",Licious,2016-10-02
32,"Ruby-Licious!!!

https://t.co/COwh6lIBC4
https://t.co/m3vsj6Jbsg

#dog #dogs #dogpacks #dogparks… https://t.co/jP0BaUvLeW",Licious,2016-10-02
32,"RT @gue1116: @ENRIQUE_LICIOUS yep. No wonder. #PBBQuenMakeThisLast",Licious,2016-10-02
32,"@ENRIQUE_LICIOUS 
Thank you for putting a stop to hate tweets. As a solid LQ , we admire you for respecting Liza as well as Quen's judgement",Licious,2016-10-02
32,"@grovesameen @suiseniar afternoon de... licious snack adventure? Arcade?",Licious,2016-10-02
32,"@akkochi_ AAAA GOOD LUCK GETTING THEM THEN !!!! I HOPE THEY TURN OUT WELL AND STUFF IF U GET THEM YAAAAA",Licious,2016-10-02
32,"@GayRepublicSwag @Orly_licious 
 I got no issues with gays, if i ever met @GayRepublicSwag I'd buy him a beer, give him some knucks   #MAGA",Licious,2016-10-02
32,"@MiliaMay also think I'm changing my @ name to jezza vicious",Licious,2016-10-02
32,"@Afi_licious @Darakshande @EkDujeKeVaaste @EShraman he is handsome n cute n sweet   ",Licious,2016-10-02
32,"@_theRealD3 cute dudes with ugly baby mamas    ",Licious,2016-10-02
32,"RT @ItsMaleHumor: Me: Score a touchdown and I'll buy you a pumpkin spice latte
Her: https://t.co/6NA3sltt1G",Licious,2016-10-02
32,"  pretty girl https://t.co/FCxIqtyY8E",Licious,2016-10-02
32,"RT @waffulle: it sucks having glasses when crying https://t.co/bRnMo9TErl",Licious,2016-10-02
32,"Yea,  I Shoulda never took her home.",Licious,2016-10-02
32,"RT @lkwyatt7: So blessed to have a woman who cares about me more then life itself. I love you @licious_amber  ",Licious,2016-10-02
32,"Your vision of the future extends well beyond the limits of th... More for Aquarius https://t.co/Vgr3XGCdRo",Licious,2016-10-02
32,"RT @MayWardFanatica: @ENRIQUE_LICIOUS I'll watch it for sure just like their past movies and teleserye walang absent. I'm a silent fan of them though haha",Licious,2016-10-02
32,"@Astavianlegs will do !! ;- ))",Licious,2016-10-02
32,"@Orly_licious @MissLizzyNJ That 'bimbo' you are referring to was raped by Hillary's husband. Laugh at that one.",Licious,2016-10-02
32,"@deeee_licious why don't you go back to studying  ",Licious,2016-10-02
32,"RT @reghbarrios: Be one of us.   Show your love and support for our 1 and only King of the Gil ❤️ Join us @ENRIQUE_LICIOUS   https://t.co/7jDVLaOTLg",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: Happy 5th DaySary MayQuen ❤  More days, years to come HAHAHAHA

@ENRIQUE_LICIOUS @blushonprincess 

#PBBQuenMakeThisLast",Licious,2016-10-02
32,"I will never understand how people fall asleep and stay asleep , subconsciously knowing they ain't brush their teeth.",Licious,2016-10-02
32,"RT @bermejo_anneli: @ENRIQUE_LICIOUS 
Thank you for putting a stop to hate tweets. As a solid LQ , we admire you for respecting Liza as well as Quen's judgement",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: Happy 5th DaySary MayQuen ❤  More days, years to come HAHAHAHA

@ENRIQUE_LICIOUS @blushonprincess 

#PBBQuenMakeThisLast",Licious,2016-10-02
32,"RT @quinnocence_: Gigi Hadid does her job- hours after defending herself from a man who assaulted her https://t.co/3838GOgL6v",Licious,2016-10-02
32,"RT @APINKFIED: melon can't handle apink. they only have 3 songs up?? lmao https://t.co/vb9HTgg6Yp",Licious,2016-10-02
32,"   (with Oza, Thalia, and Fernia at Sate Taichan Banjar D'Licious) — https://t.co/IovNPPKt4a",Licious,2016-10-02
32,"RT @mydeeryo: Suho wanted to whisper chen and he tried to see suho face but it gave him a lil kiss instead omg    

(my_washbowl)  https://t.co/cJ2QAy9vAp",Licious,2016-10-02
32,"RT @indelics: Might get pissed for a minute but I’ll never abandon you. I don’t leave people and I think that’s why it hurts so bad when people leave me.",Licious,2016-10-02
32,"RT @ZoomTV: Here's wishing Prem Chopra a very zoom'licious birthday!

RT to wish him now https://t.co/bVfIqvxPlU",Licious,2016-10-02
32,"@CUDi_Licious I didn't tell anyone I was coming btw",Licious,2016-10-02
32,"@SonyMusicGlobal Listen to Song-5-Funk-A-Licious - EDM - Instrumental - Mix by Big A-L Productions  on @SoundCloud 
https://t.co/bqGiLTroeH",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"All Internal blonde teen Candee Licious gets creampie https://t.co/JC4UMuUJN2 https://t.co/ZotEtP7P4A",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"RT @MishicaNagpal: The worst feeling is when something is killing you inside, and you have to act like you don't care. ",Licious,2016-10-02
32,"RT @WetandPissySite: Our awesome https://t.co/BomAv6i9lZ update begins with 21yr old @cande_licious having a little accident! https://t.co/IXD3vRLeOC",Licious,2016-10-02
32,"RT @ZoomTV: Here's wishing Prem Chopra a very zoom'licious birthday!

RT to wish him now https://t.co/mRuLYgC5UI",Licious,2016-10-02
32,"RT @MishicaNagpal: He wanted her 
She loved him too, 
Destiny got jealous  ",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: Happy 5th DaySary MayQuen ❤  More days, years to come HAHAHAHA

@ENRIQUE_LICIOUS @blushonprincess 

#PBBQuenMakeThisLast",Licious,2016-10-02
32,"RT @benadryI: Where is Nicki Lewinski? @NICKIMINAJ",Licious,2016-10-02
32,"RT @babyheirandafro: Just a quick public service announcement to remind you that your fave will never   https://t.co/BA09jjZ4Ti",Licious,2016-10-02
32,"RT @The_YUNiversity: Glabella = the space between the eyebrows

#RandomWordoftheDay

via @mental_floss https://t.co/KQ0QpoFous",Licious,2016-10-02
32,"RT @mariamzaidiii: me when someone is checking out my manz https://t.co/9lBqOAX4de",Licious,2016-10-02
32,"RT @Deplorable_Jack: @Orly_licious So in your mind, a person's wealth dictates their worth? Interesting @MissLizzyNJ",Licious,2016-10-02
32,"Lmfao   https://t.co/xtkyU0Z9OA",Licious,2016-10-02
32,"RT @claymoore18a: @Orly_licious @jojoh888 we will see these headlines shortly after- https://t.co/Ak3nOCBQXJ",Licious,2016-10-02
32,"I have so much love for my dog",Licious,2016-10-02
32,"@hildatropika Exactly",Licious,2016-10-02
32,"RT @islamicfreedom: May Allah answer your secret prayers, wipe away your secret tears, erase your secret fears and lift you to the position you so dearly desire",Licious,2016-10-02
32,"Oh hi folks what's ...why is Sephy upset",Licious,2016-10-02
32,"RT @McTeeg: We had an attendance of 3000 people today at the meet. It was shut down 3 hours early due to people doing donuts/burnouts in the street. ",Licious,2016-10-02
32,"RT @rishh_kohli: GF boli: Aaj faisla ho hi jaaye, main ya twitter?
BF tweeted: 'Relationship status: Single'
   #HeSheStories",Licious,2016-10-02
32,"RT @reghbarrios: Join us and be part of our growing family. All for Quen for the love ❤️ @ENRIQUE_LICIOUS @itsenriquegil 
 https://t.co/1gas8nJmJ8",Licious,2016-10-02
32,"@Afi_licious awful.  this is scary...how do they penetrate the perimeter.",Licious,2016-10-02
32,"RT @shmesm: 160923 Music Bank
3. 2PM 'Promise
5. TWICE 'Cheer Up'
14. Wonder Girls 'Why So Lonely'
17. TWICE 'Like OOH-AHH'",Licious,2016-10-02
32,"RT @BeauLai: I just want to share this. Iba talaga si @itsenriquegil  love love! 

@ENRIQUE_LICIOUS 
#PusuanSiQuen https://t.co/PuXbr1evBv",Licious,2016-10-02
32,"I plait my hair lastnight and it rusty already ,jah",Licious,2016-10-02
32,"@Saoirse_A jd pengsn somay sm es doger  ",Licious,2016-10-02
32,"Jun just wants everything to be perfect guys that is why he went for it, obviously not because he wanted to go to t… https://t.co/5XoA6Hq2k6",Licious,2016-10-02
32,"@MythicalRedFox you could say they're booty-licious",Licious,2016-10-02
32,"RT @kaskusone: 160927 Im Yoona is trending #2 on Daum (13:46 KST) https://t.co/HdUVoPB98K",Licious,2016-10-02
32,"RT @REDVELVETnow: [INFO] 160925 Red Velvet grabs another trophy today at Inkigayo with a score of 8226!     #RussianRoulette6thWin… https://t.co/7wUKGm0sWW",Licious,2016-10-02
32,"@NotSoDumbb haha   i still remember the last incident     ",Licious,2016-10-02
32,"RT @andli_monkey: @Afi_licious even if his actions prove he never really means it. Yep, @SonyTV @001Danish, we talk a lot about this show. #DontEndEDKV",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: Happy 5th DaySary MayQuen ❤  More days, years to come HAHAHAHA

@ENRIQUE_LICIOUS @blushonprincess 

#PBBQuenMakeThisLast",Licious,2016-10-02
32,"Romance is in the air today and your exuberance opens the door... More for Gemini https://t.co/KSUVHRz7gG",Licious,2016-10-02
32,"RT @genissaarie: I'm working on myself , for myself , by myself .   https://t.co/kiz5RQwDVf",Licious,2016-10-02
32,"@ENRIQUE_LICIOUS I'll watch it for sure just like their past movies and teleserye walang absent. I'm a silent fan of them though haha",Licious,2016-10-02
32,"RT @manalmurder: Obama supports Hillary and y'all ride the fuck out of Obama, but can't vote for her? No living president supports Trump. Like HELLO.",Licious,2016-10-02
32,"RT @LyricsDaiIy: Arctic Monkeys https://t.co/vBmeKy21hX",Licious,2016-10-02
32,"RT @BeauLai: I just want to share this. Iba talaga si @itsenriquegil  love love! 

@ENRIQUE_LICIOUS 
#PusuanSiQuen https://t.co/PuXbr1evBv",Licious,2016-10-02
32,"RT @muh_pe_bolunga: Get Up 
Take Bath 
Goes To Front Of The Mirror 
Arrange Marrige Ka Bhi Mushkil Hi Lag Rha Bhai  ",Licious,2016-10-02
32,"@hughhewitt As one of the few voices of reason, hope you'll tell Trump to stop using fake online polls, his stupid voters are being set up.",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@Reince Flopsweat with @seanhannity. He knows how big a #Fail that was. Money drying up? @Zac_Petkanas @Watson_HFA… https://t.co/pqVg9Cur9L",Licious,2016-10-02
32,"Here's why you should slap anyone who tells that you need to eat cholesterol containing food to be healthy. https://t.co/8pI1e9iVww",Licious,2016-10-02
32,"I posted a new photo to Facebook https://t.co/CrSjuzRcNw",Licious,2016-10-02
32,"RT @MaymayGlobalOFC: A Warm Message Para sa lahat

 @TATAKLizQuen @LIZQUENfinity @ENRIQUE_LICIOUS @MayWardOfficial @senyoramarisse https://t.co/AL27mQZ7l8",Licious,2016-10-02
32,"@PastorDScott said he loved it, but now deleted. Who got to him? Point is he and #LyinMarkBurns should be last to t… https://t.co/Rq7tvLylX0",Licious,2016-10-02
32,"@OluwaDoDz4Me_eB it doesn't matter jor",Licious,2016-10-02
32,"@_Anna_licious_ tf you climbin the ladder too? To jump off the roof?",Licious,2016-10-02
32,"The video of this @DHS hack getting called out--by a DEMOCRAT--is schadenfreud-i-licious! https://t.co/sjOImo1epl via @DCExaminer",Licious,2016-10-02
32,"RT @Raeleigh2016: @Orly_licious @MissLizzyNJ well @Orly_licious  Bill didn't seem to think she was a bimbo when he was having an affair with her.",Licious,2016-10-02
32,"RT @AltPress: .@Nirvana’s ‘Nevermind’ baby recreates album cover for 25th anniversary https://t.co/kza3yo9daa https://t.co/lzFhrHPbn3",Licious,2016-10-02
32,"RT @Korrigansylva: @Welcome_FFC Hottie-licious Nocty https://t.co/3f3sfEF4EJ",Licious,2016-10-02
32,"RT @MLB: We are stunned and devastated by the tragic news that Jose Fernandez, 24, has died in a boating accident.… https://t.co/o5OgVnKc5y",Licious,2016-10-02
32,"#Health https://t.co/NQPhSx3dE5 #6892 #workout #Deals Flavia Del Monte's Full Body Licious  Curvalicious Workout S… https://t.co/LyHj03g5ZC",Licious,2016-10-02
32,"@Orly_licious @Zac_Petkanas @brianefallon Your candidate lost. You are welcome to cry about it at your nearest safe zone.",Licious,2016-10-02
32,"Nothing's better than being drunk af   ",Licious,2016-10-02
32,"RT @PastorDScott: @Orly_licious Oh Wow??? It was only 35 years ago??? Man, thats like yesterday> Now, if you can find Hillary's emails...",Licious,2016-10-02
